station_cd1,station_cd2
1192315,1192316
1192316,1192317
1192317,1192318
1192318,1192319
1192319,1192320
1192320,1192321
1192321,1192322
1192322,1192323
1192323,1192324
1192324,1192325
1192325,1192326
1192326,1192327
1192327,1192328
1192328,1192329
1192329,1192330
1192330,1192331
1192331,1192332
1192332,1192333
1192333,1192334
1192334,1192335
1192335,1192336
1192336,1192337
1192401,1192402
1192402,1192412
1192403,1192404
1192404,1192405
1192405,1192406
1192406,1192407
1192407,1192408
1192408,1192409
1192409,1192410
1192410,1192411
1192412,1192403
1192501,1192502
1192502,1192503
1192503,1192504
1192504,1192505
1192505,1192506
1192506,1192507
1192507,1192508
1192508,1192509
1192509,1192510
1192510,1192511
1192511,1192512
1192512,1192513
1192513,1192514
1192514,1192515
1192515,1192516
1192516,1192517
1192517,1192518
1192518,1192519
1192601,1192602
1192602,1192603
1192603,1192604
1192604,1192605
1192605,1192606
1192606,1192607
1192607,1192608
1192608,1192609
1192609,1192610
1192701,1192702
1192702,1192703
1192703,1192704
1192801,1192802
1192802,1192803
1192803,1192804
1192804,1192805
1192805,1192806
1192806,1192807
1192807,1192808
1192808,1192809
1192809,1192810
1192810,1192811
1192811,1192812
1192812,1192813
1192813,1192814
1192814,1192815
1192815,1192816
1192816,1192817
1192817,1192818
1192818,1192819
1192819,1192820
1192820,1192821
1192821,1192822
1192822,1192823
1192823,1192824
1192824,1192825
1192825,1192826
1192826,1192827
1192827,1192828
1192828,1192829
1192901,1192902
1192902,1192903
1192903,1192904
1192904,1192905
1192905,1192906
1192906,1192907
1192907,1192908
1192908,1192909
1192909,1192910
1192910,1192911
1192911,1192912
1192912,1192913
1192913,1192914
1192914,1192915
1192915,1192916
1192916,1192917
1193001,1193002
1193002,1193003
1193003,1193004
1193004,1193005
1193005,1193006
1193006,1193007
1193007,1193008
1193008,1193009
1193009,1193010
1193010,1193011
1193011,1193012
1193012,1193013
1193013,1193014
1193014,1193015
1193015,1193016
1193016,1193017
1193017,1193018
1193018,1193019
1193019,1193020
1193020,1193021
1193021,1193022
1193022,1193023
1193023,1193024
1193024,1193025
1193025,1193026
1193026,1193027
1193027,1193028
1193028,1193029
1193029,1193030
1193030,1193031
1193031,1193032
1193032,1193033
1193033,1193034
1193034,1193035
1193035,1193036
2100101,2100102
2100102,2100103
2100103,2100104
2100104,2100105
2100105,2100106
2100106,2100107
2100107,2100108
2100108,2100109
2100109,2100110
2100110,2100111
2100111,2100112
2100112,2100113
2100113,2100114
2100114,2100115
2100115,2100116
2100116,2100117
2100117,2100118
2100118,2100119
2100119,2100120
2100120,2100121
2100121,2100122
2100122,2100123
2100123,2100124
2100124,2100125
2100125,2100126
2100126,2100127
2100127,2100128
2100128,2100129
2100129,2100130
2100130,2100131
2100131,2100132
2100132,2100133
2100133,2100134
2100134,2100135
2100135,2100136
2100136,2100137
2100137,2100138
2100201,2100202
2100202,2100203
2100203,2100204
2100204,2100205
2100205,2100206
2100206,2100207
2100207,2100208
2100208,2100209
2100209,2100210
2100210,2100211
2100211,2100212
2100212,2100213
2100213,2100214
2100214,2100215
2100215,2100216
2100216,2100217
2100217,2100218
2100218,2100219
2100219,2100220
2100220,2100221
2100221,2100222
2100222,2100223
2100223,2100224
2100224,2100225
2100225,2100226
2100226,2100227
2100227,2100228
2100228,2100229
2100229,2100230
2100230,2100231
2100231,2100232
2100232,2100233
2100233,2100234
2100234,2100235
2100235,2100236
2100236,2100237
2100237,2100238
2100238,2100239
2100239,2100240
2100240,2100241
2100241,2100242
2100242,2100243
2100243,2100244
2100244,2100245
2100245,2100246
2100246,2100247
2100247,2100248
2100248,2100249
2100249,2100250
2100250,2100251
2100251,2100252
2100252,2100253
2100253,2100254
2100254,2100255
2100301,2100302
2100302,2100303
2100303,2100304
2100304,2100305
2100305,2100306
2100306,2100307
2100307,2100308
2100308,2100309
2100309,2100310
2100310,2100311
2100311,2100312
2100312,2100313
2100313,2100314
2100314,2100315
2100315,2100316
2100316,2100317
2100317,2100318
2100318,2100319
2100319,2100320
2100320,2100321
2100321,2100322
2100322,2100323
2100323,2100324
2100324,2100325
2100325,2100326
2100401,2100402
2100402,2100403
2100403,2100404
2100404,2100405
2100405,2100406
2100406,2100407
2100407,2100408
2100408,2100409
2100409,2100410
2100410,2100411
2100411,2100412
2100412,2100413
2100413,2100414
2100414,2100415
2100415,2100416
2100416,2100417
2100417,2100418
2100418,2100419
2100419,2100420
2100420,2100421
2100421,2100422
2100422,2100423
2100423,2100424
2100424,2100425
2100425,2100426
2100426,2100427
2100427,2100428
2100428,2100429
2100429,2100430
2100430,2100431
2100431,2100432
2100432,2100433
2100433,2100434
2100434,2100435
2100501,2100502
2100502,2100503
2100503,2100504
2100504,2100505
2100601,2100602
2100701,2100702
2100702,2100703
2100703,2100704
2100704,2100705
2100705,2100706
2100706,2100707
2100707,2100708
2100801,2100802
2100802,2100803
2100803,2100804
2100804,2100805
2100805,2100806
2100806,2100807
2100807,2100808
2100808,2100809
2100809,2100810
2100810,2100811
2100811,2100812
2100901,2100902
2100902,2100903
2100903,2100904
2100904,2100905
2100905,2100909
2100906,2100907
2100907,2100908
2100909,2100906
2101001,2101002
2101002,2101003
2101003,2101004
2101004,2101005
2101005,2101006
2101006,2101007
2101007,2101008
2101008,2101009
2101009,2101010
2101101,2101102
2101102,2101103
2101103,2101104
2101104,2101105
2101105,2101106
2101106,2101107
2101107,2101108
2101201,2101202
2101202,2101203
2101203,2101204
2101204,2101205
2101205,2101206
2101205,2101209
2101206,2101207
2101209,2101208
2200101,2200102
2200102,2200103
2200103,2200104
2200104,2200105
2200105,2200106
2200106,2200107
2200107,2200108
2200108,2200109
2200109,2200110
2200110,2200111
2200111,2200112
2200112,2200113
2200113,2200114
2200114,2200115
2200115,2200116
2200116,2200131
2200117,2200118
2200118,2200119
2200119,2200120
2200120,2200121
2200121,2200122
2200122,2200123
2200123,2200124
2200124,2200125
2200125,2200126
2200126,2200127
2200127,2200128
2200128,2200129
2200129,2200130
2200131,2200117
2200201,2200202
2200202,2200203
2200203,2200204
2200204,2200205
2200205,2200206
2200206,2200207
2200207,2200208
2200208,2200209
2200209,2200210
2200210,2200212
2200301,2200302
2200302,2200303
2200401,2200402
2200501,2200502
2200502,2200503
2200601,2200602
2200602,2200603
2200701,2200702
2200702,2200703
2200703,2200704
2200704,2200705
2200705,2200706
2200706,2200707
2200707,2200708
2200708,2200709
2200709,2200710
2200710,2200711
2200711,2200712
2200712,2200713
2200713,2200714
2200714,2200715
2200715,2200716
2200716,2200717
2200717,2200718
2200718,2200719
2200719,2200720
2200720,2200721
2200721,2200722
2200722,2200723
2200723,2200724
2200724,2200725
2200725,2200726
2200726,2200727
2200727,2200728
2200728,2200729
2200801,2200802
2200802,2200803
2200803,2200804
2200804,2200805
2200805,2200806
2200806,2200807
2200807,2200808
2200901,2200902
2201001,2201002
2201002,2201003
2201003,2201004
2201004,2201005
2201101,2201102
2201102,2201103
2201103,2201105
2201105,2201106
2201106,2201107
2201107,2201108
2201201,2201202
2201202,2201203
2201203,2201204
2201204,2201205
2201205,2201206
2300101,2300102
2300102,2300103
2300103,2300104
2300104,2300105
2300105,2300106
2300106,2300107
2300107,2300108
2300108,2300109
2300109,2300110
2300110,2300111
2300111,2300112
2300112,2300113
2300113,2300114
2300114,2300115
2300115,2300116
2300116,2300117
2300117,2300118
2300118,2300119
2300119,2300120
2300120,2300121
2300121,2300122
2300122,2300123
2300123,2300124
2300124,2300125
2300125,2300126
2300126,2300127
2300127,2300128
2300128,2300129
2300129,2300130
2300130,2300131
2300131,2300132
2300132,2300133
2300133,2300134
2300134,2300135
2300135,2300136
2300136,2300137
2300137,2300138
2300138,2300139
2300139,2300140
2300140,2300141
2300140,2300142
2300142,2300143
2300201,2300202
2300202,2300203
2300203,2300204
2300204,2300205
2300205,2300206
2300206,2300207
2300301,2300302
2300302,2300303
2300401,2300402
2300402,2300403
2300403,2300404
2300404,2300405
2300405,2300406
2300406,2300407
2300407,2300408
2300408,2300409
2300409,2300410
2300501,2300502
2300502,2300503
2300503,2300504
2300504,2300505
2300505,2300506
2300601,2300602
2300602,2300603
2300603,2300604
2300604,2300605
2300605,2300606
2300606,2300607
2300607,2300608
2300608,2300609
2300609,2300610
2300610,2300611
2400101,2400104
2400104,2400105
2400105,2400106
2400106,2400107
2400107,2400108
2400108,2400109
2400109,2400110
2400110,2400111
2400111,2400112
2400112,2400113
2400113,2400114
2400114,2400115
2400115,2400116
2400116,2400117
2400117,2400118
2400118,2400119
2400119,2400120
2400120,2400121
2400121,2400122
2400122,2400123
2400123,2400124
2400124,2400125
2400125,2400126
2400126,2400127
2400127,2400128
2400128,2400129
2400129,2400130
2400130,2400131
2400131,2400132
2400132,2400133
2400133,2400134
2400201,2400202
2400202,2400203
2400203,2400204
2400204,2400205
2400205,2400206
2400206,2400207
2400207,2400208
2400208,2400209
2400209,2400210
2400210,2400211
2400211,2400212
2400301,2400302
2400302,2400303
2400303,2400304
2400304,2400305
2400305,2400306
2400306,2400307
2400401,2400402
2400501,2400502
2400601,2400602
2400602,2400603
2400603,2400604
2400604,2400605
2400605,2400606
2400606,2400607
2400607,2400608
2400608,2400609
2400609,2400610
2400610,2400611
2400611,2400612
2400612,2400613
2400613,2400614
2400614,2400615
2400615,2400616
2400616,2400617
2400701,2400702
2400702,2400703
2400703,2400704
2500101,2500102
2500102,2500103
2500103,2500104
2500104,2500105
2500105,2500106
2500106,2500107
2500107,2500108
2500108,2500109
2500109,2500110
2500110,2500111
2500111,2500112
2500112,2500113
2500113,2500114
2500114,2500115
2500115,2500116
2500116,2500117
2500117,2500118
2500118,2500119
2500119,2500120
2500120,2500121
2500121,2500122
2500122,2500123
2500123,2500124
2500124,2500125
2500125,2500126
2500126,2500127
2500127,2500128
2500128,2500129
2500129,2500130
2500130,2500131
2500131,2500132
2500132,2500133
2500133,2500134
2500134,2500135
2500135,2500136
2500136,2500137
2500137,2500138
2500138,2500139
2500139,2500140
2500140,2500141
2500141,2500142
2500142,2500143
2500143,2500144
2500144,2500145
2500145,2500146
2500146,2500147
2500201,2500202
2500202,2500203
2500203,2500204
2500204,2500205
2500205,2500206
2500206,2500207
2500207,2500208
2500208,2500209
2500209,2500210
2500210,2500211
2500211,2500212
2500212,2500213
2500213,2500214
2500214,2500215
2500215,2500216
2500216,2500217
2500301,2500302
2500302,2500303
2500303,2500304
2500304,2500305
2500305,2500306
2500306,2500307
2500307,2500308
2600101,2600102
2600102,2600103
2600103,2600104
2600104,2600105
2600105,2600106
2600106,2600107
2600107,2600108
2600108,2600109
2600109,2600110
2600110,2600111
2600111,2600112
2600112,2600113
2600113,2600114
2600114,2600115
2600115,2600116
2600116,2600117
2600117,2600118
2600118,2600119
2600119,2600120
2600120,2600121
2600201,2600202
2600202,2600203
2600203,2600204
2600204,2600205
2600205,2600206
2600206,2600207
2600207,2600208
2600208,2600209
2600209,2600210
2600210,2600211
2600211,2600212
2600212,2600213
2600301,2600302
2600302,2600303
2600303,2600304
2600304,2600305
2600305,2600306
2600306,2600307
2600307,2600308
2600308,2600309
2600309,2600310
2600310,2600311
2600311,2600312
2600312,2600313
2600313,2600314
2600314,2600315
2600315,2600316
2600316,2600317
2600317,2600318
2600318,2600319
2600319,2600320
2600320,2600321
2600321,2600322
2600322,2600323
2600323,2600324
2600324,2600325
2600325,2600326
2600326,2600327
2600401,2600402
2600402,2600403
2600403,2600404
2600404,2600405
2600405,2600406
2600406,2600407
2600407,2600408
2600408,2600409
2600409,2600410
2600410,2600411
2600411,2600412
2600412,2600413
2600413,2600414
2600414,2600415
2600415,2600416
2600416,2600417
2600417,2600418
2600501,2600502
2600502,2600503
2600503,2600504
2600504,2600505
2600505,2600506
2600506,2600507
2600507,2600508
2600508,2600509
2600509,2600510
2600510,2600511
2600511,2600512
2600512,2600513
2600513,2600514
2600514,2600515
2600601,2600602
2600602,2600603
2600603,2600604
2600604,2600605
2600605,2600606
2600606,2600607
2600701,2600702
2600702,2600703
2600703,2600704
2600704,2600705
2600705,2600706
2600706,2600707
2600707,2600708
2600708,2600709
2600709,2600710
2600801,2600802
2600802,2600803
2700101,2700102
2700102,2700103
2700103,2700104
2700104,2700105
2700105,2700106
2700106,2700107
2700107,2700108
2700108,2700109
2700109,2700110
2700110,2700111
2700111,2700112
2700112,2700113
2700113,2700114
2700114,2700115
2700115,2700116
2700116,2700117
2700117,2700118
2700118,2700119
2700119,2700120
2700120,2700121
2700121,2700122
2700122,2700123
2700123,2700124
2700124,2700125
2700125,2700126
2700126,2700127
2700127,2700128
2700128,2700129
2700129,2700130
2700130,2700131
2700131,2700132
2700132,2700133
2700133,2700134
2700134,2700135
2700135,2700136
2700136,2700137
2700137,2700138
2700138,2700139
2700139,2700140
2700140,2700141
2700141,2700142
2700142,2700143
2700143,2700144
2700144,2700145
2700145,2700146
2700146,2700147
2700147,2700148
2700148,2700149
2700149,2700150
2700201,2700202
2700202,2700203
2700203,2700204
2700204,2700205
2700205,2700207
2700207,2700206
2700301,2700302
2700302,2700303
2700303,2700304
2700304,2700305
2700305,2700306
2700306,2700307
2700401,2700402
2700402,2700403
2700403,2700404
2700501,2700502
2700502,2700503
2700503,2700504
2700504,2700505
2700505,2700506
2700506,2700507
2700507,2700508
2700508,2700509
2800101,2800102
2800102,2800103
2800103,2800104
2800104,2800105
2800105,2800106
2800106,2800107
2800107,2800108
2800108,2800109
2800109,2800110
2800110,2800111
2800111,2800112
2800112,2800113
2800113,2800114
2800114,2800115
2800115,2800116
2800116,2800117
2800117,2800118
2800118,2800119
2800201,2800202
2800202,2800203
2800203,2800204
2800204,2800205
2800205,2800206
2800206,2800207
2800207,2800208
2800208,2800209
2800209,2800210
2800210,2800211
2800211,2800212
2800212,2800213
2800213,2800214
2800214,2800215
2800215,2800216
2800216,2800217
2800217,2800218
2800218,2800219
2800219,2800220
2800220,2800221
2800220,2800226
2800221,2800222
2800222,2800223
2800223,2800224
2800224,2800225
2800226,2800227
2800227,2800228
2800301,2800302
2800302,2800303
2800303,2800304
2800304,2800305
2800305,2800306
2800306,2800307
2800307,2800308
2800308,2800309
2800309,2800310
2800310,2800311
2800311,2800312
2800312,2800313
2800313,2800314
2800314,2800315
2800315,2800316
2800316,2800322
2800317,2800318
2800318,2800319
2800319,2800320
2800320,2800321
2800322,2800317
2800401,2800402
2800402,2800403
2800403,2800404
2800404,2800405
2800405,2800406
2800406,2800407
2800407,2800408
2800408,2800409
2800409,2800410
2800410,2800411
2800411,2800412
2800412,2800413
2800413,2800414
2800414,2800415
2800415,2800416
2800416,2800417
2800417,2800418
2800418,2800419
2800419,2800420
2800420,2800421
2800421,2800422
2800422,2800423
2800501,2800502
2800502,2800503
2800503,2800504
2800504,2800505
2800505,2800506
2800506,2800507
2800507,2800508
2800508,2800509
2800509,2800510
2800510,2800511
2800511,2800512
2800512,2800513
2800513,2800514
2800514,2800515
2800515,2800516
2800516,2800517
2800517,2800518
2800518,2800519
2800519,2800520
2800601,2800602
2800602,2800603
2800603,2800604
2800604,2800605
2800605,2800606
2800606,2800607
2800607,2800608
2800608,2800609
2800609,2800610
2800610,2800611
2800611,2800612
2800612,2800613
2800613,2800614
2800614,2800615
2800615,2800616
2800616,2800617
2800617,2800618
2800618,2800619
2800619,2800620
2800620,2800621
2800621,2800622
2800622,2800623
2800623,2800624
2800801,2800802
2800802,2800803
2800803,2800804
2800804,2800805
2800805,2800806
2800806,2800807
2800807,2800808
2800808,2800809
2800809,2800810
2800810,2800811
2800811,2800814
2800812,2800813
2800814,2800812
2800901,2800902
2800902,2800903
2800903,2800904
2800904,2800905
2800905,2800906
2800906,2800907
2800907,2800908
2800908,2800909
2800909,2800910
2800910,2800911
2800911,2800912
2800912,2800913
2800913,2800914
2800914,2800915
2800915,2800916
2800916,2800917
2800917,2800918
2800918,2800919
2801001,2801002
2801002,2801003
2801003,2801004
2801004,2801005
2801005,2801006
2801006,2801007
2801007,2801008
2801008,2801009
2801009,2801010
2801010,2801011
2801011,2801012
2801012,2801013
2801013,2801014
2801014,2801015
2801015,2801016
2900101,2900102
2900102,2900103
2900103,2900104
2900104,2900105
2900105,2900106
2900106,2900107
2900107,2900108
2900108,2900109
2900109,2900110
2900110,2900111
2900111,2900112
2900112,2900113
2900113,2900114
2900114,2900115
2900115,2900116
2900116,2900117
2900117,2900118
2900201,2900202
2900202,2900203
2900203,2900204
2900204,2900205
2900205,2900206
2900206,2900207
2900207,2900208
2900301,2900302
3000101,3000102
3000102,3000103
3000103,3000104
3000104,3000105
3000105,3000106
3000106,3000107
3000107,3000108
3000108,3000109
3000109,3000110
3000110,3000111
3000111,3000112
3000112,3000113
3000113,3000114
3000114,3000115
3000115,3000116
3000116,3000117
3000117,3000118
3000118,3000119
3000119,3000120
3000120,3000121
3000121,3000122
3000122,3000123
3000123,3000124
3000124,3000125
3000125,3000126
3000126,3000127
3000127,3000128
3000128,3000129
3000129,3000130
